
                       be used for evaluation purposes
                                                            29-Mar-2019 14:53
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AD03172019_FP06_10cm_HPGE1.Chn   
 Sample Title :                                                  

 Spectrum saved on 17-Mar-2019 at 20:59    Collected on 16-Mar-2019 at 22:26
 Sample  Taken  on 16-Mar-2019 at 22:26    Decayed      0 Days,     0 mins.

            Detector file number used:     3
            Energy     Calibration Performed on 27-Mar-2019 at 16:26
            Peak Shape Calibration Performed on 27-Mar-2019 at 16:29


   Datetime:  16-Mar-2019 22:26
   Live:      80711.0 

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           

 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   68.3   363.6   0.94     5.0    1.13      2518   50.4   3.1195e-02   50.4    42845
   70.2   373.5   0.94     8.8    1.13      6065   21.3   7.5141e-02   21.3    42845
   74.3   395.4   1.09!    9.1    1.41      7621   18.7   9.4428e-02   18.7    64003
   76.5   407.1   1.09!   18.3    1.41     18144    8.1   2.2481e-01    8.1    64003
   78.9   420.2   1.10!    5.3    1.41      5558   26.2   6.8868e-02   26.2    64003
   86.5   460.5   0.96     5.4    1.53      5052   22.4   6.2593e-02   22.4    47184
   89.2   474.7   0.97     4.6    1.53      2063   54.1   2.5565e-02   54.1    52427
   94.8   504.5   0.97     3.7    1.00      1431   48.4   1.7733e-02   48.4    43862
  124.8   664.5   1.16!   29.0   12.14     40366    4.2   5.0013e-01    4.2    52117
  139.6   743.3   1.02     5.8    1.49      4646   15.0   5.7567e-02   15.0    43945
  190.4  1013.8   1.25!    5.2    9.56      3394   17.8   4.2056e-02   17.8    30457
  195.0  1038.3   1.25!   16.3    9.56     19090    4.5   2.3653e-01    4.5    32995
  243.8  1298.3   1.32!    8.0    1.49      6260    7.5   7.7555e-02    7.5    20260
  245.0  1304.6   1.32!   13.6    1.49     11086    4.3   1.3735e-01    4.3    20260
  247.8  1319.8   1.32!    3.5    1.49      2878   16.9   3.5653e-02   16.9    20260
  277.3  1476.9   1.19     4.0    1.61       986   38.4   1.2213e-02   38.4    13792
  301.7  1606.6   1.21     7.1    1.47      2547   14.3   3.1553e-02   14.3    11494
  303.0  1613.7   1.22     9.5    1.47      4283    8.4   5.3070e-02    8.4    11494
  347.0  1848.2   1.27     4.4    2.47      1775   19.7   2.1990e-02   19.7     9072
  359.4  1914.1   1.48!    3.5    1.31      4662    7.6   5.7766e-02    7.6     9109
  361.1  1923.1   1.48!   15.3    1.31      8957    4.1   1.1098e-01    4.1     9109
  524.0  2790.9   1.48     8.4    2.30      2991   36.6   3.7064e-02   36.6    21215
  573.0  3051.9   1.53     4.0    1.72      1172   21.6   1.4521e-02   21.6     4952
  584.8  3114.6   1.55     3.4    1.07       578   39.0   7.1566e-03   39.0     4704
  595.9  3173.7   1.79!    4.1    1.67      2851   10.2   3.5323e-02   10.2     5169
  598.5  3187.4   1.80!   13.0    1.67      5568    5.3   6.8989e-02    5.3     5169
  622.6  3316.0   1.83!    4.8    3.77      4852    8.1   6.0119e-02    8.1     5245
  625.3  3330.1   1.83!   17.9    3.77      9575    4.0   1.1863e-01    4.0     5245
  744.2  3963.5   1.74     3.3    3.97      1238   23.0   1.5343e-02   23.0     3779
  776.4  4135.2   1.77     3.3    1.18       367   50.5   4.5518e-03   50.5     2851
  788.6  4200.3   1.79     5.7    1.99       612   36.2   7.5786e-03   36.2     3126
  828.5  4412.8   2.11!   12.9   22.92     13678    6.0   1.6946e-01    6.0     2947
  832.1  4431.6   2.11!   42.9   22.92     30514    2.3   3.7807e-01    2.3     2947
  857.3  4565.9   1.87     3.6    1.04       324   54.4   4.0138e-03   54.4     2531
  869.1  4629.2   1.88     3.5    1.08       316   54.5   3.9132e-03   54.5     2374
  883.2  4704.0   1.90     5.1    0.92       574   30.2   7.1144e-03   30.2     2487
  933.0  4969.2   1.96    10.0    2.18      2120   25.6   2.6267e-02   25.6     5311
  935.1  4980.3   1.96     7.4    2.18      1466   35.9   1.8163e-02   35.9     5311
  958.6  5105.5   1.99     5.5    1.11       442   37.9   5.4717e-03   37.9     2163
  990.2  5274.1   2.02     3.3    2.51       970   19.0   1.2018e-02   19.0     2465
  994.2  5295.5   2.03     6.7    2.51      1530   13.1   1.8960e-02   13.1     2341
 1027.4  5472.2   2.07     3.6    0.91       334   46.0   4.1352e-03   46.0     1960
 1091.6  5814.1   2.14     3.5    1.12       374   44.8   4.6303e-03   44.8     2047
 1149.6  6122.8   2.54!   11.2    2.10      2265   11.0   2.8062e-02   11.0     3123
 1185.0  6311.8   2.25     3.7    1.00       307   53.5   3.8061e-03   53.5     1988
 1270.6  6767.4   2.35     7.5    1.76      1153   16.1   1.4284e-02   16.1     2242
 1307.7  6965.3   2.40     5.4    1.00       656   24.1   8.1295e-03   24.1     1740
 1413.5  7528.5   2.52     7.1    1.35       632   21.7   7.8346e-03   21.7     1047
 1437.7  7657.5   2.55     3.4    1.06       289   39.7   3.5822e-03   39.7     1168
 1444.7  7694.8   2.56     4.4    1.06       314   37.9   3.8869e-03   37.9     1121
 1495.5  7965.5   2.63     9.7    2.64      7787    3.3   9.6485e-02    3.3     1232
 1499.1  7984.4   2.63    45.6    2.64     21442    1.9   2.6566e-01    1.9     1232
 1548.7  8248.8   2.68     4.5    1.05       321   32.9   3.9742e-03   32.9      689
 1630.1  8682.6   2.77     3.6    1.09       315   33.8   3.9029e-03   33.8      701
 1634.1  8703.6   2.78     3.6    1.09       288   36.5   3.5669e-03   36.5      701
 1774.9  9453.7   2.95     6.5    0.98       502   19.4   6.2243e-03   19.4      503
 1806.6  9622.3   3.02    10.1    1.21       861   12.5   1.0666e-02   12.5      474
 1810.7  9644.4   3.03    14.1    1.21      2512    5.3   3.1129e-02    5.3      491
 1896.0 10098.5   3.09     4.8    1.00       312   28.6   3.8707e-03   28.6      466
 2158.6 11497.3   3.40     6.4    1.11       497   15.5   6.1592e-03   15.5      346
 2173.6 11577.1   3.41     3.8    1.11       132   46.9   1.6364e-03   46.9      346
 2261.8 12047.2   3.52     8.3    1.32       693   13.3   8.5845e-03   13.3      347
 2511.6 13377.5   3.81     4.6    0.89       231   27.1   2.8581e-03   27.1      187
 2682.4 14287.6   3.98    22.1    2.28      3901    3.8   4.8333e-02    3.8      215

 ! indicates the Iterative Peak Width fitting reached a limiting value.
