#rp039087.L01         Number of runs:    300
# E(MeV)      xs(mb)     xslow(mb)      xsupp(mb)
 9.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 9.50000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 1.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.05000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.15000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.25000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.35000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.45000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.20000E+01 6.44071E+00 4.23950E+00 8.64191E+00
 2.30000E+01 4.19752E+01 3.16524E+01 5.22979E+01
 2.40000E+01 1.10538E+02 8.73753E+01 1.33701E+02
 2.50000E+01 1.86110E+02 1.51951E+02 2.20268E+02
 2.60000E+01 2.69618E+02 2.23237E+02 3.16000E+02
 2.70000E+01 3.29551E+02 2.74792E+02 3.84310E+02
 2.80000E+01 3.77015E+02 3.14469E+02 4.39561E+02
 2.90000E+01 4.10317E+02 3.41188E+02 4.79446E+02
 3.00000E+01 4.32227E+02 3.57573E+02 5.06881E+02
 3.20000E+01 4.54764E+02 3.76218E+02 5.33311E+02
 3.40000E+01 4.53264E+02 3.74977E+02 5.31552E+02
 3.60000E+01 4.23029E+02 3.49963E+02 4.96094E+02
 3.80000E+01 3.64351E+02 3.01420E+02 4.27281E+02
 4.00000E+01 2.96500E+02 2.45289E+02 3.47711E+02
 4.20000E+01 2.41068E+02 1.99431E+02 2.82705E+02
 4.40000E+01 2.00978E+02 1.66265E+02 2.35691E+02
 4.60000E+01 1.72137E+02 1.42406E+02 2.01868E+02
 4.80000E+01 1.51749E+02 1.25539E+02 1.77959E+02
 5.00000E+01 1.38387E+02 1.14485E+02 1.62289E+02
 5.20000E+01 1.26689E+02 1.04807E+02 1.48570E+02
 5.40000E+01 1.19525E+02 9.88811E+01 1.40170E+02
 5.60000E+01 1.11699E+02 9.24062E+01 1.30991E+02
 5.80000E+01 1.06086E+02 8.77632E+01 1.24409E+02
 6.00000E+01 1.00945E+02 8.35102E+01 1.18381E+02
 6.50000E+01 9.27325E+01 7.67158E+01 1.08749E+02
 7.00000E+01 8.67910E+01 7.18005E+01 1.01781E+02
 7.50000E+01 8.04670E+01 6.65688E+01 9.43652E+01
 8.00000E+01 7.55001E+01 6.24597E+01 8.85404E+01
 9.00000E+01 6.59147E+01 5.45300E+01 7.72995E+01
 1.00000E+02 5.62050E+01 4.64973E+01 6.59127E+01
 1.10000E+02 4.84815E+01 4.01078E+01 5.68552E+01
 1.20000E+02 4.32978E+01 3.58194E+01 5.07762E+01
 1.30000E+02 3.85373E+01 3.18812E+01 4.51935E+01
 1.40000E+02 3.37933E+01 2.79565E+01 3.96300E+01
 1.50000E+02 3.05136E+01 2.52433E+01 3.57839E+01
 1.60000E+02 2.72327E+01 2.25291E+01 3.19363E+01
 1.80000E+02 2.24493E+01 1.85718E+01 2.63267E+01
 2.00000E+02 1.85796E+01 1.53706E+01 2.17887E+01
