#rp040090.L03         Number of runs:    200
# E(MeV)      xs(mb)     xslow(mb)      xsupp(mb)
 9.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 9.50000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 1.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.05000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.15000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.25000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.35000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.45000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 3.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
 3.40000E+01 9.59629E-02 9.59629E-02 9.59629E-02
 3.60000E+01 5.38016E+00 5.38016E+00 5.38016E+00
 3.80000E+01 2.83712E+01 2.83712E+01 2.83712E+01
 4.00000E+01 7.15844E+01 7.15844E+01 7.15844E+01
 4.20000E+01 1.25527E+02 1.25527E+02 1.25527E+02
 4.40000E+01 1.72779E+02 1.72779E+02 1.72779E+02
 4.60000E+01 2.08863E+02 2.08863E+02 2.08863E+02
 4.80000E+01 2.29164E+02 2.29164E+02 2.29164E+02
 5.00000E+01 2.32762E+02 2.32762E+02 2.32762E+02
 5.20000E+01 2.24214E+02 2.24214E+02 2.24214E+02
 5.40000E+01 2.06684E+02 2.06684E+02 2.06684E+02
 5.60000E+01 1.84155E+02 1.84155E+02 1.84155E+02
 5.80000E+01 1.62962E+02 1.62962E+02 1.62962E+02
 6.00000E+01 1.42467E+02 1.42467E+02 1.42467E+02
 6.50000E+01 1.09164E+02 1.09164E+02 1.09164E+02
 7.00000E+01 8.88768E+01 8.88768E+01 8.88768E+01
 7.50000E+01 7.77952E+01 7.77952E+01 7.77952E+01
 8.00000E+01 7.08351E+01 7.08351E+01 7.08351E+01
 9.00000E+01 6.11761E+01 6.11761E+01 6.11761E+01
 1.00000E+02 5.48271E+01 5.48271E+01 5.48271E+01
 1.10000E+02 4.88580E+01 4.88580E+01 4.88580E+01
 1.20000E+02 4.30539E+01 4.30539E+01 4.30539E+01
 1.30000E+02 3.89423E+01 3.89423E+01 3.89423E+01
 1.40000E+02 3.61678E+01 3.61678E+01 3.61678E+01
 1.50000E+02 3.22950E+01 3.22950E+01 3.22950E+01
 1.60000E+02 2.96843E+01 2.96843E+01 2.96843E+01
 1.80000E+02 2.54867E+01 2.54867E+01 2.54867E+01
 2.00000E+02 2.25496E+01 2.25496E+01 2.25496E+01
